"","LN.F1.113.aa","LN.F1.113.ae","LN.F1.113.ag","LN.F1.113.ak","LN.F1.113.am","LN.F1.113.b","LN.F1.113.h","LN.F1.113.p","LN.F1.132.af","LN.F1.132.aj","LN.F1.132.aq.2","LN.F1.132.ar","LN.F1.132.as","LN.F1.132.at","LN.F1.132.aw","LN.F1.132.ax","LN.F1.132.ay","LN.F1.132.ba","LN.F1.132.bc","LN.F1.132.be.2","LN.F1.132.bh","LN.F1.132.t","ME.F1.134.a","ME.F1.134.b","ME.F1.136.h","ME.F1.136.i","ME.F1.136.j","ME.F1.139.af","ME.F1.139.ag","ME.F1.141.at","ME.F1.141.q","ME.F1.141.r","ME.F1.141.t","ME.F1.141.u","ME.F1.141.w","ME.F1.144.u","ME.F1.145.ad","ME.F1.145.d","ME.F1.145.g","ME.F1.145.i","ME.F1.145.w","ME.F1.146.aa","ME.F1.146.ab","ME.F1.146.ac","ME.F1.146.be","ME.F1.146.bf"
"Zswim9",5.92578101389153,5.65485643439722,5.49354101080985,5.554288898258,5.85368552802867,5.41360091537921,5.6909140892309,6.02211485881723,5.42841762339176,5.48260344461026,5.59867672351646,5.35901675467607,5.86024380608945,5.6992649313946,5.92741874914531,5.9347090360886,6.04133608017691,6.28293979619381,6.31035357516063,5.80705962376953,5.48559884309252,5.19784068743825,5.63601551993532,5.39048327103387,5.29611260720419,5.60055003999831,5.54533130679678,5.68192653346076,5.29155139365086,5.56970427356267,5.23269706664237,5.19417028678615,5.48862920045891,5.89072651603542,5.46854118278503,5.30340879544258,5.35872802990834,5.55984157227976,5.50050725635649,5.27894378317606,5.62852668268789,5.39152614138122,5.49750624573887,5.7593716842229,5.67553162441848,5.30993160656768
"Rabac1",7.64764990821231,8.02415681361402,7.7509165468869,7.45487712593462,7.8525077361438,7.92584568311756,7.8184181662801,7.76530174582994,7.87461081762046,7.76698799393542,7.74106550721108,7.74964464313546,7.76883967513514,7.75697075441894,7.67895385103171,7.92355197822282,7.78033785917415,7.75006087590506,7.65703606730927,7.63585902020806,7.65318970839221,7.65243717815625,7.87418747587727,8.02374930494399,7.86875968973998,7.97378839628797,7.92284012947659,7.94025002205143,8.17207992555101,8.09476353982482,7.98226630204954,8.03530111149603,7.99670845714468,7.70008362674033,7.90679986450484,7.97566562111294,8.1179238160936,7.81582955281476,7.9596335199152,7.98443116987507,7.97211512882155,7.96036583671751,8.06838251762372,8.0996175922837,8.00816589002846,7.92043063259351
"C1H19orf47",7.41948130463434,7.95704261710589,7.15624472009709,7.59295119637846,7.56863835579459,7.64145180481925,6.52828359603248,7.44314033005122,7.47437828184169,7.51430682994276,6.92677764157134,7.30379897779643,7.45516096122271,7.00839645767694,7.24091334103634,7.58729477186477,7.27358963173658,7.40151845160394,7.57055582559973,7.35152888715226,7.51642062610697,7.38594966065738,6.67521837696712,6.99586328156565,7.39994382890539,7.53150360970472,7.49806428484258,7.01309762587511,7.00827433279267,6.86744784312653,6.94291306936605,7.04104218187656,7.33135997200522,6.97897584954629,7.28016452640772,7.74084829270716,6.5129419873856,7.10604471101333,7.24359159719645,7.01522970429923,7.00386684084724,7.21344672281486,7.20060532245791,7.04467562652698,6.85244829039024,6.76488115928896
"Atad1",8.0042327354881,7.91048965816703,8.3568210348616,7.65454949763531,7.56863835579459,7.84254596760197,8.22837103264923,8.09738119298337,7.70056373176776,7.97370056786452,7.74106550721108,7.92939132824445,7.94363555927672,7.46301251793344,7.65922172060491,7.6185377965513,8.04520353931153,7.51451137406971,7.84947992238375,7.75060913770612,7.83994235877007,7.69375075390566,8.12458382850128,8.07012666938457,7.94741639069056,8.0724174077573,8.03795946336363,8.07059092853648,7.91129879166842,7.73840723089532,7.54148932560527,8.0651643296049,7.96748933887835,7.93885041157613,7.76055965793525,7.89396295940351,8.27717124840876,7.90615598598345,8.1015230652915,7.82698289618783,7.82233287693388,8.04117931912687,7.95443291086653,7.61299606387343,8.17703160682062,7.94257425975567
"Klk1",4.31923306290494,6.53282707037718,6.62480626622413,4.20453323782348,6.70583676048853,6.5025838182773,5.6909140892309,6.62054314916957,9.01091482216871,7.45793011597362,6.92677764157134,7.69543456115225,3.71539787502771,3.71539787502771,4.18200670880113,3.71539787502771,3.71539787502771,3.71539787502771,3.71539787502771,3.71539787502771,3.71539787502771,6.85272616716463,3.71539787502771,4.3788270271702,3.71539787502771,3.71539787502771,4.17428162996787,5.13063916772861,3.71539787502771,5.29564813913087,3.71539787502771,4.68483408420456,5.48862920045891,3.71539787502771,3.71539787502771,3.71539787502771,5.52186493781342,4.13449282432432,3.71539787502771,3.71539787502771,5.23680766580373,5.30449497367623,4.14910045787239,5.85357267407204,7.2430345742755,4.0989838487321
"Vrk3",5.08936069738435,5.10275385923186,5.42851773725714,5.05668625380064,5.21980432659655,4.79131011283119,5.05625569066752,5.26828815798292,4.89274637578485,4.63941360441562,4.89425057764398,4.90730504928596,5.20415275499235,5.16908875890244,5.07091970811736,5.00296469121545,5.03509237497088,4.73573613717217,4.97289931675392,5.05094029050353,5.23578543057914,4.56216004184004,5.08086248111417,5.46026875657303,5.46350631205973,5.60055003999831,5.35067289327509,5.31608802337424,4.9831704079941,5.39415681345948,4.97205273087117,5.41824293746771,5.41462373120457,5.44728742656996,5.08134816475008,5.25060735549477,5.21957406966626,5.48349643392029,5.43248584079985,5.22682098826967,5.80416072754075,4.99391811695958,4.98048668083466,5.58505295557233,5.59910354619041,5.38384736111488
"Atf5",8.24023691894212,7.82937681643172,7.1282927873925,8.210804817388,6.35274030628474,7.1093391896793,7.25841828680588,7.42661866837393,6.81454566994917,7.39923359850083,7.0565484463404,6.80340363621075,7.54356760347319,6.68964942908907,6.90419904243323,6.52593144791314,7.17827324963265,7.11394474373588,8.09976634081093,6.74856461447913,6.40941003796412,6.34317413123744,6.48029072023128,6.26293834714508,6.30794139334991,6.84667309311249,6.55653535768707,6.5533915465314,6.36758074225639,6.18558129875045,6.35123653587324,6.37561123964761,6.45336133239101,7.27028481324631,6.39523502658362,6.66106360314886,6.96935117856981,6.9828629824515,6.17712162628529,8.52912833908043,6.61325518260587,6.48046404915423,6.86901688257353,6.65153925879938,6.59793242700534,6.73950283838963
"Nup62",6.40848624342269,5.65485643439722,5.72392989228035,6.16773765947289,5.71689454830214,5.67058941266866,6.25244818774048,5.99911796236377,6.00045063010292,5.82469694962792,5.81136804351196,5.97878482342656,5.83784288275692,6.41476202399014,6.13438936487279,6.19998863857352,6.24843310775952,6.40768081411866,6.34951563318858,5.98293279569549,6.00192129498803,5.73607853794739,5.92242645918159,5.95720748741702,5.97024826724886,6.07154386398418,6.08656605343778,5.85903420532638,5.53406324406494,6.16849779210453,6.19862492852054,5.73138512698496,5.71734538184832,5.92435354372111,6.0251334315581,5.9947270672406,5.85492680084283,6.02049051760577,5.96528330318746,5.62928465409516,6.08236675761609,5.95468063735289,6.13890541679013,5.96942925714623,5.88062894384168,6.01577007191519
"LOC102908680",5.3473796531226,5.694512578549,5.8250857381787,5.67515014935351,5.56359715006781,5.64452966315986,5.66465124741929,5.71530969199318,5.79489580100917,5.57727964316255,5.49517944701512,5.68298233531044,5.38004514285737,5.58063691763169,5.70222770063598,5.55614316887663,5.45744770569283,5.48974385666774,5.23369290298761,5.25352176799014,5.28131796289894,5.92312055031758,6.07179117906664,6.04579850592472,5.67789009172147,5.60055003999831,5.49952754098696,5.51268178309798,5.79720384320701,5.64888887901087,5.67810107387051,5.51610796668899,5.37583037177663,5.82075718650729,6.07734161316557,5.69591549172026,5.73197709528263,5.73241069048752,5.59592276924997,5.82308182478722,5.70959186897762,5.6878274096258,5.88849721213024,5.69249920901986,5.63789936279096,5.55077770431552
"C1H19orf12",6.0102080219849,6.23098651399604,5.87284110304332,5.78544762294378,6.16104724145089,5.72115122110107,5.90579895331422,5.95189063452017,6.00045063010292,6.21176858812546,5.86617538424473,5.97878482342656,6.1749214884314,5.92693333944544,6.26100210566074,6.25547407715496,6.32314673639086,6.44133333335995,6.54698091192026,6.0820237120061,6.33319373771378,5.70208293031899,6.03599575543441,5.95720748741702,5.87991539203691,5.95900395419134,6.32934878343455,6.23988816706101,6.22468237894787,5.94446202932199,5.89813775797787,5.84494760598002,6.26957038062189,6.16645341259518,5.85488562841455,6.13544102227891,5.96725038840191,5.76427134404312,5.56493056792204,6.08860655531538,5.89227274699671,6.05780486381361,6.06055863934459,5.85357267407204,5.91186270022286,5.87855159048656
"Lrp3",5.19979421829527,5.28093500182304,5.03397455688304,5.09511700467787,4.88071343885692,5.34825105061176,4.96274084757375,5.38713108204161,5.47036002890677,5.43235361186287,5.25691191414829,5.86015839095995,5.04033721457254,4.97619577713107,5.23361911060725,5.11052374819574,5.08532217126778,5.08323509179528,5.03042571702488,5.32529359854275,5.03227606873842,5.39051237868834,4.86005490964837,5.10668683960724,4.90394631884992,4.57810712735436,4.90097189045209,5.22717891151684,5.41896143762537,4.93402106084794,5.70449872829534,5.22469502507096,4.94961450974472,5.17601278202794,4.95877591285641,4.94022926409155,5.31418367539231,5.06096741141499,4.96324342332068,5.14379665741905,5.04710065223477,5.10758006415807,4.57337352136585,4.95792972664081,4.6830104579042,4.89854404524305
"Cebpg",7.28464087681452,7.53381919771724,7.27986809732016,7.46116636362365,6.79530302901855,7.35557580177921,6.56933256005103,7.25929799122742,7.17087505612084,7.35047152585284,7.29464087913174,6.82396274076647,7.08008558106916,7.07590952460444,7.04863077114229,6.95494636567537,7.30098121942909,6.71223829632045,7.11627617663938,6.99585380722892,6.91622917354481,7.19137805318832,6.8259510745923,6.74943629806143,6.61143518850539,6.76224766863418,6.85691384037178,7.12719396652219,6.54892821355459,6.86744784312653,6.45918230165398,6.96323386047892,6.92944822660514,6.96348881323766,6.94087305672264,6.74929936775805,6.90286782308005,6.9568837303825,6.75913887230733,7.5550209786632,6.98094369561384,6.95374155475323,6.77632101765035,6.91154073859417,6.83684601220216,7.00687245885564
"Hpn",5.43629964686618,5.28093500182304,5.16758826770598,5.16809215441985,4.58634257806637,5.24280048145736,4.8596321714938,4.86960373315914,4.89274637578485,5.74744704790119,5.69422283488277,5.94042036600963,5.66907984256753,6.20051490063794,5.91007346655372,5.91732398001071,5.59138327641203,5.68031867535599,5.97379483184474,5.80705962376953,5.59336612502724,5.55612213189985,5.08086248111417,5.10668683960724,4.90394631884992,5.37380945132006,5.04978384257246,5.54842844461862,5.19806385183427,5.29564813913087,5.37772395086832,5.67058806210768,5.45219486062664,5.17601278202794,5.24233138542073,5.69591549172026,5.06065484970814,5.5222638275289,4.90833095520033,5.05393323265637,4.85766565928173,5.10758006415807,4.98048668083466,5.19025274643011,5.06036469021628,5.18932258090478
"Kmt2b",5.55844985999512,5.73296616759178,5.39463560065914,5.50243950229813,5.50799307672632,5.61791797689151,5.2595164242074,5.68612413436395,5.19281415578764,5.48260344461026,5.59867672351646,5.41937475007114,5.16544990404799,5.6764171754258,5.10546162870413,5.45952113874936,5.34625083756281,5.08323509179528,5.08493844316603,5.48758210253403,5.36731570304663,5.55612213189985,5.26343870351714,5.52623709541432,5.3827710373869,5.43460283322065,5.2965759860582,5.27249720224335,5.96427140788591,5.29564813913087,5.47583897630092,5.49237292554098,5.59183292027091,5.70814042049892,5.3381187346574,5.40230912775837,5.44306450774799,5.66619487676809,5.32258391011546,5.30414011234579,5.58594324554659,5.65443865835066,5.65402116353251,5.62190101799766,5.8158233212623,5.82942298894098
"LOC102912682",5.25113908010191,5.8065703694543,5.67018238365212,5.0168003986962,5.56359715006781,5.59072739257157,5.49430528582367,5.34884679440636,5.5108967886753,5.99986804168244,5.96933932199969,6.22025217599881,5.20415275499235,5.3021377078812,5.34868082280918,5.64574218915526,5.34625083756281,5.26347992519315,5.32291789133319,5.78330576176783,5.08685526070717,6.03444412760041,4.49790035816672,5.31632721887991,4.94631356607602,4.21838633585634,4.90097189045209,5.35809932047716,6.01555138333761,4.88485544682746,5.27070165030819,5.02729925397847,4.88963094321451,5.346245680867,5.08134816475008,5.07538260441507,4.87332248739754,5.66619487676809,5.65568773222423,5.48832360924993,5.11408090869495,4.79506193740027,5.21640749952559,5.19025274643011,5.06036469021628,4.95305598980441
"LOC121820838",6.66710040721532,6.89765396516758,6.97960438815503,6.56332494958639,7.13959295043832,6.85468688368127,6.86033883457778,7.15259495341252,7.25027763979933,6.98474867904259,7.14396842181818,6.90331751697998,7.13385366659883,6.94655481534732,7.33746281942944,7.0033919016578,7.18809794835065,7.79540426275265,7.38009965687117,7.27263885772784,6.97922676065193,6.83792757436741,6.92449566304556,6.95213041646781,7.11055317630315,7.15789828261804,7.20019643749234,6.7950783228981,6.95842372973806,6.83599260513722,6.88946368694921,7.04859250876171,7.29402942081279,7.12517296247646,7.30155782885945,6.89534531427428,6.87537048251599,7.08225140481522,7.07947232739265,6.67656449442339,7.08487437977707,6.77432285054805,6.99752947480061,6.99291818310061,6.77264333185628,6.94186863678906
"Spint2",5.59660590151998,5.65485643439722,4.98539638071311,5.88703467171928,5.06386406134537,6.15904792035688,6.07103646139952,5.56210489672577,6.05373730013438,5.89759780310836,6.19682661980266,5.81809641029614,6.08432588659214,6.31894361982603,6.13438936487279,5.74944984550611,6.08538741647119,6.59829983136707,6.56360837275584,5.68362842750951,5.92455280183098,5.55612213189985,5.50594496480055,6.00224253715411,5.56339849178343,5.54769104900398,5.4023814825299,5.39865914690866,5.14822342993818,6.02339965815702,6.02657328480087,5.56224156743899,5.62440585461366,6.10991639705551,6.29003089778212,5.73274035376056,5.66577190083601,5.48349643392029,4.72163505246035,5.39980046656863,5.78579601301137,5.47259828070774,5.04454788161261,5.42552460817812,5.33632873029756,4.95305598980441
"Sars2",5.19979421829527,4.3547813015032,4.09288973316979,5.6281981106331,4.65384331303046,4.73226811171454,4.53480909983763,4.27068875969602,4.55912799178979,4.37426016234453,4.28303546220658,5.15639916977837,5.64303524388508,6.23110341390562,5.97812381614445,5.84537916494542,6.10688071616937,5.99266814743897,6.02385775651795,5.73443942917872,5.44745355597408,4.56216004184004,5.2966389141594,5.10668683960724,5.16934090263823,5.24185056755925,4.90097189045209,5.51268178309798,5.24577109047699,5.42524479420321,4.86825350290138,5.49237292554098,5.33571820555275,5.23563606886154,4.95877591285641,5.13695387565163,4.72461955305046,4.80223857075169,4.85015288843104,4.80742743145052,5.58594324554659,5.0522846091923,5.26823141400144,4.55758353583587,4.58399153438079,5.10100419738335
"Bcat2",6.40848624342269,6.35505755782311,6.54160300225882,6.9357666143245,6.3675621353113,6.44618766329477,6.18278172398157,6.43181080093542,6.76876078634288,6.88501111742026,6.31691626641453,6.62706721020905,5.96682912679155,6.72180973561541,6.38910915073537,6.29565059246071,6.55661441132762,6.06037145958376,6.33007476113645,6.0820237120061,6.89022003297349,6.76150047640839,6.93398114081587,7.05902439447022,6.61143518850539,7.0732530502761,7.13233039391671,7.01309762587511,6.81148054190354,6.64304450950879,6.78781901859846,6.67087553398108,6.96567370434863,7.03927967937933,7.12065034836231,7.09613460751532,7.08166014834097,7.53111997885828,7.1297449237657,6.68524328010421,7.40402383156339,7.18071300514347,6.72756980878529,6.91154073859417,6.65267950965556,6.93073742402427
"Myod1",4.45231453617449,4.61251681738203,4.93438556309912,4.88683010228959,4.97642190951874,4.52536919659948,4.4502236352946,4.27068875969602,4.89274637578485,4.74428396088005,4.28303546220658,5.22803555621797,4.59967177305257,4.84017679287589,4.51677284509504,4.88278788862612,4.92666140024083,4.10792557320952,4.61819962014673,4.73975651922495,5.08685526070717,4.56216004184004,4.99820506165272,4.84552503836431,4.85965717662544,4.70685202357808,5.71331557353369,4.96736231413857,5.49689586619171,5.10983345014266,5.5068451405764,5.22469502507096,5.65615251765423,4.72218890251,5.13767597807987,5.35390136858291,5.06065484970814,5.48349643392029,4.96324342332068,4.67823197558893,5.32079606232693,4.93201855931706,5.10491578780408,4.55758353583587,4.85223095813837,5.18932258090478
"Ano5",7.15962597335322,7.25105548226331,6.91545226468677,6.9357666143245,7.32251146540824,7.00714713387933,6.9453124001722,6.62054314916957,7.07433003316067,6.6814656109838,6.66988662307303,6.73985383263267,7.1161567244323,6.87238941354722,7.29962566816252,7.39604918931961,7.26434060020906,6.7919818460354,6.97571050440445,7.07261851740479,7.27805027507198,7.05785833300834,7.11973879664601,7.09961763698016,6.94020259064764,7.12464439452382,7.01649441361269,7.40508588733432,7.49136464449019,7.57803629160808,7.20977750937543,7.59247438735887,7.48820579606721,7.59418717350305,7.79854247125649,7.74932821612882,6.99509136153811,7.07020312408836,7.348990272875,7.29942301666708,7.58627416821012,7.21344672281486,6.94185361105953,7.58719849104137,7.43027217701418,7.3106689989196
"Nipa1",6.21225423729791,6.23098651399604,6.02748574024503,6.34546305325061,6.07239632163642,6.15904792035688,6.09031855976005,5.65625000983529,5.72965056333482,5.82469694962792,5.83906089678695,5.53167859850201,5.81504859698733,5.92693333944544,5.78173534380833,6.09704530797761,5.79593343721842,5.96931050553068,6.07210387460718,6.00335062548587,6.09852762342846,5.34526630694971,6.3994840971289,6.20709664177999,5.9875946215952,6.10704029780957,6.35383191646036,6.26045548637855,6.22468237894787,6.29949222589197,6.19862492852054,6.12171020675856,6.34606924273966,5.82075718650729,5.58624196460446,5.73274035376056,5.94005736690755,6.16732529752946,5.9880483362841,5.96251345801847,6.29997797423771,6.15352734998106,6.08718646066701,6.33158762526411,6.21418264596446,5.82942298894098
"Cyfip1",5.77171996779518,5.52774305772397,5.98511898606734,5.52863816605842,5.9576101294634,5.90556189379242,5.83806279254757,5.71530969199318,5.47036002890677,5.82469694962792,5.69422283488277,5.86015839095995,5.31287141443996,5.84869570440213,5.29258727320305,5.50878783665376,6.04133608017691,5.41901725288323,5.81104839235927,5.80705962376953,5.5225821601097,5.70208293031899,6.10665295234802,6.24457842541094,5.95267116045146,5.87827200930509,6.11579999281289,6.23988816706101,5.88340693955318,6.0041018756375,6.25141973470994,5.96599835784094,6.26957038062189,5.92435354372111,6.15202352649932,5.80335458227542,6.29921877867248,5.82571724056248,5.62616182607901,6.16651071867037,5.95872012042619,5.54857740546985,5.65402116353251,6.2665049819893,6.08516786053925,5.77835897124913
"LOC102915357",7.84437502620826,7.4708933332465,7.74482333196449,7.3704880195314,7.69478275311502,7.6102706492682,7.56901324065272,7.62054883034603,8.09236470986716,7.65125178995685,7.74106550721108,7.69543456115225,7.80224760785892,7.59482164640288,7.78287069976386,7.40803722249356,7.65897142938465,8.12441895623372,7.89542247946236,7.61686868093954,7.87322423901371,7.78064943899463,6.6977714363407,6.95213041646781,6.76605242285387,7.6983444358103,7.58158996622092,6.96475007994616,7.35423917675791,7.11414377429024,7.64117121487759,7.627996048296,7.25569282396416,7.21921614605998,7.78346998836191,8.05979069258885,6.96935117856981,6.8759441858795,5.36036787858649,6.75279915885148,6.78275325329424,6.24289799772824,6.47439080325415,7.40216799458934,7.2430345742755,6.19823603356758
"Mtmr10",6.23550592865791,6.40169704971275,6.14706544180005,6.39990989665577,5.91702332131673,6.47467358775866,6.28598558996257,6.32678820361547,6.76876078634288,6.62039823514495,6.2581964922469,6.57926710383864,6.35516128903423,6.77382006487034,6.49499816723215,6.40954556587784,6.70215924805331,6.65643239770875,6.51311551455389,6.53287138303423,6.97922676065193,6.11221715312363,6.42694962575726,6.48157625038261,6.54444172605205,6.44617934584033,6.08656605343778,6.33975395442753,6.18093616559221,6.41900219863568,6.18055929937656,6.1792553911457,6.05700431100817,6.29824638523998,6.26798199767636,6.40142367657559,6.66614787205849,6.36140141874057,6.23466766240097,6.27553881519869,6.52008929080891,6.44361497103442,6.26013931760113,6.39371366703751,6.18934805184609,6.21706392694875
"Fan1",5.19979421829527,5.61391037801296,5.20871703090688,5.30106533792745,5.44973425429982,4.99618178936791,5.2595164242074,5.13560191083199,5.85699813001819,5.26740754833021,5.25691191414829,5.53167859850201,5.94619265728222,5.74376399227617,5.72257336607301,5.68824820879793,5.62271327898405,5.94553247132417,5.81104839235927,6.1196887265993,6.51636118628491,4.89687031062911,5.08086248111417,5.23710064229131,5.51447251971139,5.49246111399315,5.49952754098696,5.35809932047716,5.09600391090495,5.455545127606,5.5665946154061,5.25441379653736,4.68262288409255,5.23563606886154,5.1912344176602,5.61888620393416,5.66577190083601,5.21991791830792,5.43248584079985,5.35294578928463,5.49611193655613,5.81326188103494,5.57823274922427,5.7593716842229,5.67553162441848,5.87855159048656
"Mcee",7.80713252230694,7.54404242821315,7.96512764879744,7.54050029698637,7.23795921584474,8.01411582449234,7.85697373258617,7.64927344331291,8.14643592048692,8.27632841392634,7.20616825059678,8.22519105483601,7.48295075108871,7.15601089327137,7.86692375376047,7.02700546578864,7.4222701582765,7.75662705628547,7.42567167874798,7.25632195047844,7.33670408800648,7.80346172381116,8.24646140441536,8.04454664896176,8.14567752629553,8.25141975377483,8.09577842323744,7.78309597358181,7.83110318551536,8.51376478313689,7.79327123957778,8.01631611802438,8.11332035548147,8.16377455383158,7.8928292369885,7.18676561785267,8.0945051734851,8.22488607552542,7.79597617979714,7.60559825599657,7.74788948341474,8.05321800168741,7.20060532245791,7.26758890121075,7.7848898535702,7.41765660121119
"Igf1r",7.03554574447516,6.65261162341735,7.08044511313161,6.56332494958639,7.10522773849743,6.89698271241464,6.39727743222778,6.77359046528729,6.75316075188564,6.86767945134914,6.49625112610514,6.80340363621075,6.40045246256629,7.19442622149499,6.53957384201799,7.31556717562765,6.64575255575982,6.42460989330496,6.62819685950643,6.59985045193177,6.40941003796412,6.88186415887908,7.18455105552423,6.96319132847542,7.10288991268315,6.98322205068236,6.95481191954808,6.69444541827316,7.33491690698395,6.86744784312653,7.09209479509314,6.92265994194308,7.03544971129412,6.55001554670331,6.88500349503108,6.98491429133845,7.03284299991138,6.8619901078561,6.87025326697678,6.95227515587349,6.82640919138036,7.27673470828178,7.25853315336052,7.25668970422015,7.28935753684726,6.47213544113577
"LOC102916646",4.31923306290494,4.16934442997173,4.09288973316979,4.06209294045488,4.0754483692452,4.08142170958483,4.23777478079636,4.10925186568729,3.71539787502771,3.71539787502771,4.28303546220658,3.71539787502771,4.08109890142727,4.40440736790874,6.37682463050676,6.05039017856948,5.87449766423413,6.50627076368731,5.86757968911748,4.08421395365126,3.71539787502771,4.31838198963764,6.51898668407747,6.08797607467252,5.76254734676908,6.10704029780957,6.65752141344704,5.68192653346076,3.71539787502771,6.64304450950879,6.39854047127906,6.49243630255594,6.36454348100792,5.78430412466452,6.37483055531914,6.40142367657559,4.13438924569247,4.13449282432432,6.15738220562473,6.32132426741407,6.19554438456498,6.83200626852036,3.71539787502771,4.14095084364734,4.15458599065127,7.14784672501272
"Aen",4.6601573948026,5.48228459185712,5.20871703090688,5.26925520012292,5.35667286144644,4.89913440971085,5.18265114930675,5.22578269127246,4.82031930802317,5.00158414673184,5.45863865671172,4.6974310283161,5.04033721457254,4.55538621389942,5.263484263285,4.74541310595878,4.49465977870127,4.98037167295944,5.59088692576394,5.42529227989479,5.08685526070717,5.19784068743825,4.32444602946948,5.10668683960724,5.10008266215266,4.57810712735436,4.97810385178935,4.84182681370313,4.62579110228025,4.65723974020565,4.68733041266942,4.57381722781196,4.75702403452244,5.11298995988385,4.65444216598812,4.7837023868812,5.06065484970814,5.21991791830792,5.24309993510886,5.02220456486114,5.01194395444232,4.63374027935949,5.04454788161261,4.73990542349451,4.58399153438079,4.95305598980441
"Fes",4.6601573948026,4.71455726309587,4.55020972843783,4.789410582065,4.77441736223714,4.84676025492642,4.80360830423766,4.4959974165121,4.89274637578485,4.63941360441562,5.11626252949791,4.6974310283161,5.61643919500921,5.6764171754258,5.74259934203683,5.40815642707391,5.03509237497088,5.4548993481056,5.52017547641986,5.6574381950148,4.61951416686321,5.83296918507723,4.86005490964837,4.3788270271702,5.20239827254222,4.70685202357808,4.81720096675427,4.52175307885611,4.70952770704847,5.02564644488986,4.81184637272251,5.02729925397847,4.75702403452244,4.619420327107,4.3155055427277,4.34144871236218,5.21957406966626,4.63992031847438,4.78816177121041,4.63045314230449,4.62015644656183,4.63374027935949,4.7588594110584,4.31507832640842,4.85223095813837,4.47599245560719
"C1H15orf40",5.39267314713354,5.28093500182304,5.96341645636049,5.09511700467787,5.76412645214454,5.92687783486156,6.09031855976005,6.13150244982806,5.79489580100917,5.57727964316255,5.72453028049005,5.86015839095995,6.32411382297171,5.6992649313946,5.94453808998878,6.15682942498647,6.34120325141394,6.06037145958376,5.92176088177402,5.68362842750951,5.6925303853494,5.83296918507723,4.75548051402485,5.35399129171057,5.6333420797786,5.83595697927883,5.58949169387387,5.43787924313508,5.45855799394213,5.7472708124467,5.34313106970177,5.51610796668899,5.83158069648943,5.44728742656996,5.29122160408414,4.8651723312698,5.96725038840191,5.82571724056248,5.32258391011546,5.46679540238722,5.80416072754075,5.30449497367623,4.98048668083466,5.38211801519326,5.5176740897827,5.30993160656768
"Zfand6",7.47765825526426,7.70750433893118,7.27138580801949,7.1773977350092,7.2999456919632,7.19624804127722,7.03516103969738,7.25929799122742,6.82948126973734,7.39923359850083,7.49024799003686,7.11766275535306,7.32293430786389,7.14034868856086,6.92099682561848,7.01917803359328,7.09712512616979,6.72584833165199,7.19225981623366,7.44795814174457,7.15294148105524,7.25923635939515,7.34889432814367,7.4521732471732,7.06393897042844,7.54408862691689,7.26496598388287,7.11618926807086,7.14807694174228,7.43953712339066,7.41940897839021,7.28395110871966,7.16545601371349,7.41333541085591,7.10853977698574,7.36344848768233,7.36360122759342,7.17511785076066,7.45500333125267,7.20689045823072,7.44349624788679,6.99209041212949,7.24713497347688,7.20090344758226,7.25475757885007,7.36104810094133
"Tmem126b",5.30026250908763,5.61391037801296,5.58500189358032,5.20283726426142,4.88071343885692,5.084815111467,5.2595164242074,5.18160937478777,5.13920687738534,4.92317605704824,4.76116754838135,5.29538703146891,4.34548804880609,4.7901737273221,4.7894895651301,4.79351540034359,4.58408648878388,4.10792557320952,4.77700790691903,4.73975651922495,4.91360808251389,4.56216004184004,5.79809250649233,5.83737166859017,5.02604246078882,5.24185056755925,5.04978384257246,5.35809932047716,4.92173357752242,5.51395714634618,5.70449872829534,5.84494760598002,5.37583037177663,4.8976131657447,5.24233138542073,5.69591549172026,5.40164422802156,5.26821143263888,5.2835297902537,5.08473321438274,5.5191933373252,5.89993453492271,4.83860932116746,5.33705651512985,5.59910354619041,4.95305598980441
"Arap1",5.51907682248913,4.88877853703539,4.82365540618194,5.42026937827761,5.21980432659655,5.27903541456326,5.29607951805405,5.03726298231612,5.02329517841874,5.57727964316255,5.6313398574692,5.81809641029614,5.31287141443996,5.44943847909559,4.92001681527796,4.96448654963695,5.22334955746159,5.61997910080447,5.72131902755542,5.09458761155109,4.91360808251389,4.89687031062911,5.22924291566949,4.90349014381409,5.06371081603753,5.24185056755925,5.23981397096122,5.35809932047716,5.3780065154661,5.32941598703695,5.27070165030819,4.99052356525976,5.15962103058351,5.04605505188036,4.74061612940784,4.7837023868812,5.35872802990834,5.63173923624776,5.2835297902537,5.37660559260174,4.72300258983383,4.71815482257294,5.10491578780408,4.55758353583587,4.6830104579042,5.18932258090478
"Fam168a",7.11129013375728,6.96047519642282,6.8133880503425,6.98926016923465,7.03388970825008,6.51633051614035,7.01568273920554,6.70609364174048,7.17087505612084,6.66140550558005,6.9753580733981,7.03226615403019,7.15133241678615,7.24651918552277,7.07881615736639,7.095568933853,7.15841740455951,7.04007297874818,7.05939457764294,6.98595828956097,6.9543643408982,6.96582640806642,6.7199662319866,6.67027726613743,6.77577693539376,6.84667309311249,6.87371022895726,6.82255156399003,7.03255508340538,6.85704076294707,6.62661653137832,6.64100409264488,6.84111349519312,7.13899546505485,6.45469259163682,7.13568788632886,6.87537048251599,6.66670160374195,6.83418327605302,6.93065034503167,7.01142596231166,6.92758402186623,6.94185361105953,7.21223733614784,6.94259459745378,6.7898079952288
